,Cumulative Winnings
9442,-1929583
9443,-1929483
9444,-1929283
9445,-1925683
9446,-1925483
9447,-1924883
9448,-1923762
9449,-1920162
9450,-1919962
9451,-1919862
9452,-1919662
9453,-1925062
9454,-1925653
9455,-1925353
9456,-1924846
9457,-1924746
9458,-1925994
9459,-1925694
9460,-1925494
9461,-1926094
9462,-1925593
9463,-1925493
9464,-1925443
9465,-1927843
9466,-1927226
9467,-1925426
9468,-1925075
9469,-1924975
9470,-1925546
9471,-1932746
9472,-1932319
9473,-1931719
9474,-1931719
9475,-1931114
9476,-1937594
9477,-1938096
9478,-1938541
9479,-1940701
9480,-1940501
9481,-1939301
9482,-1938891
9483,-1938791
9484,-1938591
9485,-1939517
9486,-1939317
9487,-1939017
9488,-1937815
9489,-1937615
9490,-1937315
9491,-1938515
9492,-1938074
9493,-1937974
9494,-1940456
9495,-1940156
9496,-1939956
9497,-1940830
9498,-1937983
9499,-1940623
9500,-1940423
9501,-1939823
9502,-1938887
9503,-1937087
9504,-1936487
9505,-1938887
9506,-1935687
9507,-1936228
9508,-1935428
9509,-1934754
9510,-1934297
9511,-1933697
9512,-1935677
9513,-1936277
9514,-1937154
9515,-1938354
9516,-1938154
9517,-1938662
9518,-1937324
9519,-1937113
9520,-1936913
9521,-1936695
9522,-1936495
9523,-1937601
9524,-1937044
9525,-1936944
9526,-1936744
9527,-1936744
9528,-1936544
9529,-1938232
9530,-1936252
9531,-1936652
9532,-1936452
9533,-1936989
9534,-1936939
9535,-1936839
9536,-1936475
9537,-1935875
9538,-1933475
9539,-1933375
9540,-1933175
9541,-1933775
9542,-1933725
9543,-1933213
9544,-1933013
9545,-1932913
9546,-1932713
9547,-1932613
9548,-1930813
9549,-1941613
9550,-1944529
9551,-1946869
9552,-1946669
9553,-1947589
9554,-1947196
9555,-1946996
9556,-1946796
9557,-1946696
9558,-1946096
9559,-1945996
9560,-1965996
9561,-1965896
9562,-1964696
9563,-1953896
9564,-1953326
9565,-1953626
9566,-1953426
9567,-1951763
9568,-1951362
9569,-1951782
9570,-1951582
9571,-1952782
9572,-1951402
9573,-1951704
9574,-1951504
9575,-1951404
9576,-1947858
9577,-1945458
9578,-1947258
9579,-1947158
9580,-1949318
9581,-1949635
9582,-1949335
9583,-1949135
9584,-1947206
9585,-1944806
9586,-1945306
9587,-1946580
9588,-1946380
9589,-1946280
9590,-1945480
9591,-1947640
9592,-1946761
9593,-1948281
9594,-1947681
9595,-1947581
9596,-1947015
9597,-1946798
9598,-1944098
9599,-1941113
9600,-1941753
9601,-1941530
9602,-1941330
9603,-1940730
9604,-1939608
9605,-1939408
9606,-1939950
9607,-1939435
9608,-1940205
9609,-1938405
9610,-1937970
9611,-1927170
9612,-1927903
9613,-1927803
9614,-1931643
9615,-1933243
9616,-1933193
9617,-1932987
9618,-1927587
9619,-1926970
9620,-1925301
9621,-1924857
9622,-1924256
9623,-1924156
9624,-1923956
9625,-1924431
9626,-1924231
9627,-1924131
9628,-1923931
9629,-1923831
9630,-1924343
9631,-1924743
9632,-1924143
9633,-1924043
9634,-1923619
9635,-1924145
9636,-1922894
9637,-1922051
9638,-1921650
9639,-1922598
9640,-1927673
9641,-1927373
9642,-1927173
9643,-1927773
9644,-1927573
9645,-1927473
9646,-1927273
9647,-1924873
9648,-1924673
9649,-1924373
9650,-1925603
9651,-1925503
9652,-1925303
9653,-1927169
9654,-1926641
9655,-1926541
9656,-1931341
9657,-1931241
9658,-1931191
9659,-1930891
9660,-1930491
9661,-1910491
9662,-1910291
9663,-1911491
9664,-1911291
9665,-1913691
9666,-1913109
9667,-1914909
9668,-1916031
9669,-1915931
9670,-1919531
9671,-1917131
9672,-1917081
9673,-1916981
9674,-1916534
9675,-1917612
9676,-1921662
9677,-1921562
9678,-1931162
9679,-1928942
9680,-1928742
9681,-1930811
9682,-1935611
9683,-1936800
9684,-1936600
9685,-1936400
9686,-1935921
9687,-1925121
9688,-1924521
9689,-1926921
9690,-1929743
9691,-1929143
9692,-1928943
9693,-1928843
9694,-1928643
9695,-1928543
9696,-1927344
9697,-1927044
9698,-1927599
9699,-1927006
9700,-1928524
9701,-1927688
9702,-1927159
9703,-1930759
9704,-1930559
9705,-1930313
9706,-1930113
9707,-1930113
9708,-1930583
9709,-1930383
9710,-1930333
9711,-1932733
9712,-1933033
9713,-1934626
9714,-1933441
9715,-1933441
9716,-1933241
9717,-1934111
9718,-1933911
9719,-1933811
9720,-1933761
9721,-1935681
9722,-1935481
9723,-1936554
9724,-1938254
9725,-1937054
9726,-1936854
9727,-1935654
9728,-1927054
9729,-1926954
9730,-1926559
9731,-1926000
9732,-1925669
9733,-1926329
9734,-1926829
9735,-1927229
9736,-1928443
9737,-1929219
9738,-1928905
9739,-1928573
9740,-1929841
9741,-1929741
9742,-1932519
9743,-1932319
9744,-1932119
9745,-1932719
9746,-1932519
9747,-1932419
9748,-1932219
9749,-1932119
9750,-1931677
9751,-1931577
9752,-1931275
9753,-1931175
9754,-1933871
9755,-1933671
9756,-1933471
9757,-1933171
9758,-1932600
9759,-1932500
9760,-1952500
9761,-1952400
9762,-1952350
9763,-1956442
9764,-1956242
9765,-1955942
9766,-1956758
9767,-1956658
9768,-1956345
9769,-1956645
9770,-1956190
9771,-1951717
9772,-1951517
9773,-1951217
9774,-1950159
9775,-1950059
9776,-1949859
9777,-1949179
9778,-1951819
9779,-1951619
9780,-1950019
9781,-1949619
9782,-1949419
9783,-1951579
9784,-1954099
9785,-1953999
9786,-1953199
9787,-1952699
9788,-1952499
9789,-1952044
9790,-1952444
9791,-1963244
9792,-1962683
9793,-1962683
9794,-1962483
9795,-1967523
9796,-1967323
9797,-1965523
9798,-1974883
9799,-1976683
9800,-1976383
9801,-1976783
9802,-1977083
9803,-1976983
9804,-1972183
9805,-1973904
9806,-1972819
9807,-1972719
9808,-1971025
9809,-1970714
9810,-1970514
9811,-1968714
9812,-1968288
9813,-1969011
9814,-1970930
9815,-1970630
9816,-1970430
9817,-1970330
9818,-1970130
9819,-1971068
9820,-1970868
9821,-1970268
9822,-1971546
9823,-1973146
9824,-1972346
9825,-1970284
9826,-1954771
9827,-1954671
9828,-1947471
9829,-1954671
9830,-1954471
9831,-1955849
9832,-1947749
9833,-1949009
9834,-1948809
9835,-1953669
9836,-1953469
9837,-1952869
9838,-1952819
9839,-1953888
9840,-1954240
9841,-1953040
9842,-1952840
9843,-1952740
9844,-1952540
9845,-1950336
9846,-1950136
9847,-1948936
9848,-1948736
9849,-1954136
9850,-1953936
9851,-1953836
9852,-1952681
9853,-1952081
9854,-1951252
9855,-1971252
9856,-1970866
9857,-1970566
9858,-1969944
9859,-1969844
9860,-1969466
9861,-1969366
9862,-1968813
9863,-1968713
9864,-1968513
9865,-1969869
9866,-1969669
9867,-1969569
9868,-1969369
9869,-1970798
9870,-1970748
9871,-1970152
9872,-1969952
9873,-1969356
9874,-1970108
9875,-1970008
9876,-1969808
9877,-1969708
9878,-1968333
9879,-1970639
9880,-1970439
9881,-1970439
9882,-1974589
9883,-1972966
9884,-1973686
9885,-1971286
9886,-1973266
9887,-1973066
9888,-1972510
9889,-1973380
9890,-1972943
9891,-1968143
9892,-1967943
9893,-1968243
9894,-1968043
9895,-1965643
9896,-1965443
9897,-1965037
9898,-1964837
9899,-1965437
9900,-1965237
9901,-1966857
9902,-1965575
9903,-1965365
9904,-1962965
9905,-1962665
9906,-1962465
9907,-1957065
9908,-1957015
9909,-1956615
9910,-1960935
9911,-1960735
9912,-1960535
9913,-1959994
9914,-1959620
9915,-1959320
9916,-1959120
9917,-1964520
9918,-1964320
9919,-1968097
9920,-1968848
9921,-1965248
9922,-1964948
9923,-1964648
9924,-1961102
9925,-1961002
9926,-1963702
9927,-1963102
9928,-1962902
9929,-1962802
9930,-1962438
9931,-1963847
9932,-1963797
9933,-1961367
9934,-1961667
9935,-1961567
9936,-1961367
9937,-1961067
9938,-1963380
9939,-1966980
9940,-1966180
9941,-1967980
9942,-1967780
9943,-1967680
9944,-1967480
9945,-1978280
9946,-1977680
9947,-1978801
9948,-1980488
9949,-1980288
9950,-1980088
9951,-1979988
9952,-1979788
9953,-1979188
9954,-1978570
9955,-1976770
9956,-1996770
9957,-1998930
9958,-1999349
9959,-1998149
9960,-1997949
9961,-1992711
9962,-1993708
9963,-1993308
9964,-1993108
9965,-1993944
9966,-1995325
9967,-1997725
9968,-1998769
9969,-1998026
9970,-1997976
9971,-1997776
9972,-1997726
9973,-2000340
9974,-1998540
9975,-1997994
9976,-1997794
9977,-1997694
9978,-2008494
9979,-2007894
9980,-2007559
9981,-2008129
9982,-2007245
9983,-2006045
9984,-2011805
9985,-2011705
9986,-2013815
9987,-2013715
9988,-2012564
9989,-2011962
9990,-2011609
9991,-2011509
9992,-2012033
9993,-2011933
9994,-2020033
9995,-2021209
9996,-2020609
9997,-2020409
9998,-2020209
9999,-2020109
