,Cumulative Winnings
8377,-1750928.5
8378,-1750728.5
8379,-1770728.5
8380,-1770228.5
8381,-1770378.5
8382,-1770328.5
8383,-1770228.5
8384,-1770028.5
8385,-1769928.5
8386,-1769328.5
8387,-1769028.5
8388,-1768828.5
8389,-1772128.5
8390,-1771928.5
8391,-1771628.5
8392,-1771428.5
8393,-1771328.5
8394,-1771478.5
8395,-1791478.5
8396,-1791278.5
8397,-1791178.5
8398,-1791128.5
8399,-1791578.5
8400,-1791378.5
8401,-1791378.5
8402,-1791328.5
8403,-1791228.5
8404,-1790478.5
8405,-1790378.5
8406,-1789778.5
8407,-1789928.5
8408,-1789728.5
8409,-1789428.5
8410,-1789578.5
8411,-1789478.5
8412,-1788878.5
8413,-1788578.5
8414,-1788278.5
8415,-1788178.5
8416,-1788328.5
8417,-1788478.5
8418,-1788428.5
8419,-1788128.5
8420,-1808128.5
8421,-1807528.5
8422,-1807828.5
8423,-1807728.5
8424,-1807528.5
8425,-1807428.5
8426,-1807578.5
8427,-1807278.5
8428,-1807078.5
8429,-1806978.5
8430,-1806778.5
8431,-1806853.5
8432,-1806653.5
8433,-1806728.5
8434,-1806428.5
8435,-1806328.5
8436,-1806128.5
8437,-1806128.5
8438,-1806128.5
8439,-1806203.5
8440,-1805003.5
8441,-1804903.5
8442,-1805803.5
8443,-1805878.5
8444,-1805678.5
8445,-1805828.5
8446,-1805978.5
8447,-1805878.5
8448,-1806778.5
8449,-1806678.5
8450,-1806828.5
8451,-1806728.5
8452,-1806878.5
8453,-1806878.5
8454,-1806578.5
8455,-1806728.5
8456,-1806428.5
8457,-1807928.5
8458,-1807728.5
8459,-1807628.5
8460,-1807428.5
8461,-1807328.5
8462,-1806578.5
8463,-1806653.5
8464,-1806453.5
8465,-1806353.5
8466,-1806303.5
8467,-1806378.5
8468,-1806528.5
8469,-1806678.5
8470,-1806478.5
8471,-1806378.5
8472,-1806978.5
8473,-1807428.5
8474,-1807228.5
8475,-1806928.5
8476,-1817841
8477,-1817741
8478,-1817541
8479,-1837541
8480,-1837341
8481,-1837241
8482,-1836741
8483,-1836741
8484,-1835741
8485,-1835741
8486,-1835541
8487,-1835441
8488,-1835241
8489,-1835141
8490,-1855141
8491,-1854841
8492,-1854641
8493,-1855091
8494,-1854091
8495,-1852216
8496,-1852016
8497,-1852016
8498,-1851716
8499,-1851616
8500,-1851616
8501,-1851516
8502,-1851316
8503,-1851216
8504,-1871216
8505,-1871666
8506,-1871366
8507,-1871266
8508,-1870866
8509,-1870941
8510,-1870641
8511,-1870541
8512,-1870341
8513,-1870241
8514,-1870041
8515,-1870041
8516,-1869841
8517,-1869741
8518,-1869441
8519,-1870341
8520,-1870491
8521,-1870566
8522,-1870716
8523,-1850716
8524,-1850316
8525,-1849716
8526,-1846116
8527,-1846016
8528,-1845966
8529,-1846041
8530,-1845991
8531,-1845891
8532,-1846041
8533,-1845941
8534,-1845741
8535,-1845816
8536,-1845616
8537,-1845516
8538,-1845666
8539,-1845566
8540,-1845366
8541,-1845266
8542,-1845266
8543,-1844666
8544,-1844666
8545,-1844566
8546,-1844366
8547,-1864366
8548,-1864166
8549,-1864066
8550,-1863766
8551,-1863666
8552,-1863616
8553,-1863516
8554,-1863316
8555,-1863216
8556,-1862816
8557,-1862516
8558,-1862316
8559,-1862316
8560,-1860216
8561,-1860116
8562,-1859916
8563,-1859816
8564,-1857316
8565,-1877316
8566,-1877266
8567,-1880078.5
8568,-1880078.5
8569,-1879978.5
8570,-1879928.5
8571,-1879628.5
8572,-1879428.5
8573,-1879328.5
8574,-1879128.5
8575,-1879028.5
8576,-1878528.5
8577,-1878428.5
8578,-1878378.5
8579,-1877478.5
8580,-1897478.5
8581,-1897478.5
8582,-1897478.5
8583,-1897928.5
8584,-1897528.5
8585,-1897603.5
8586,-1898853
8587,-1898553
8588,-1899678
8589,-1899578
8590,-1898378
8591,-1898453
8592,-1898253
8593,-1898328
8594,-1898478
8595,-1898378
8596,-1898528
8597,-1898428
8598,-1898578
8599,-1898478
8600,-1898178
8601,-1898078
8602,-1898228
8603,-1898128
8604,-1892728
8605,-1894078
8606,-1894228
8607,-1894128
8608,-1894278
8609,-1894353
8610,-1894153
8611,-1894303
8612,-1894453
8613,-1894453
8614,-1894403
8615,-1894303
8616,-1892503
8617,-1892653
8618,-1893103
8619,-1893003
8620,-1892703
8621,-1892603
8622,-1892403
8623,-1892303
8624,-1892003
8625,-1891903
8626,-1891603
8627,-1891503
8628,-1891303
8629,-1891203
8630,-1891353
8631,-1890453
8632,-1890253
8633,-1889353
8634,-1889153
8635,-1889228
8636,-1889378
8637,-1889453
8638,-1889603
8639,-1889503
8640,-1889303
8641,-1889753
8642,-1889553
8643,-1888653
8644,-1888453
8645,-1888353
8646,-1887953
8647,-1887653
8648,-1886903
8649,-1886803
8650,-1886603
8651,-1886678
8652,-1886628
8653,-1886703
8654,-1886303
8655,-1887203
8656,-1886903
8657,-1886803
8658,-1886953
8659,-1886203
8660,-1885903
8661,-1885978
8662,-1885778
8663,-1885478
8664,-1885628
8665,-1885703
8666,-1885853
8667,-1885753
8668,-1885553
8669,-1885628
8670,-1885778
8671,-1885478
8672,-1884728
8673,-1884628
8674,-1884228
8675,-1884128
8676,-1884278
8677,-1884178
8678,-1883878
8679,-1883778
8680,-1903778
8681,-1903678
8682,-1903828
8683,-1903728
8684,-1903678
8685,-1903578
8686,-1903578
8687,-1903478
8688,-1903278
8689,-1903353
8690,-1903503
8691,-1903403
8692,-1904153
8693,-1903853
8694,-1903653
8695,-1903653
8696,-1903453
8697,-1903353
8698,-1903153
8699,-1903053
8700,-1907302.5
8701,-1907202.5
8702,-1907002.5
8703,-1905802.5
8704,-1905602.5
8705,-1905302.5
8706,-1905002.5
8707,-1904702.5
8708,-1904502.5
8709,-1904402.5
8710,-1904202.5
8711,-1904102.5
8712,-1903902.5
8713,-1903802.5
8714,-1903202.5
8715,-1903277.5
8716,-1903427.5
8717,-1902427.5
8718,-1902377.5
8719,-1902277.5
8720,-1902427.5
8721,-1902327.5
8722,-1902477.5
8723,-1902377.5
8724,-1902177.5
8725,-1901277.5
8726,-1921277.5
8727,-1921177.5
8728,-1920877.5
8729,-1923127.5
8730,-1922827.5
8731,-1922727.5
8732,-1922327.5
8733,-1922227.5
8734,-1922177.5
8735,-1922077.5
8736,-1921577.5
8737,-1921277.5
8738,-1921077.5
8739,-1920777.5
8740,-1920727.5
8741,-1920627.5
8742,-1920427.5
8743,-1920327.5
8744,-1920627.5
8745,-1920527.5
8746,-1920127.5
8747,-1920027.5
8748,-1920177.5
8749,-1923177.5
8750,-1922877.5
8751,-1923327.5
8752,-1922927.5
8753,-1922827.5
8754,-1921577.5
8755,-1921277.5
8756,-1920977.5
8757,-1920677.5
8758,-1920677.5
8759,-1920377.5
8760,-1919977.5
8761,-1919877.5
8762,-1919577.5
8763,-1919477.5
8764,-1919177.5
8765,-1939177.5
8766,-1939327.5
8767,-1939227.5
8768,-1939027.5
8769,-1939102.5
8770,-1938902.5
8771,-1938602.5
8772,-1938402.5
8773,-1937502.5
8774,-1937652.5
8775,-1934952.5
8776,-1934552.5
8777,-1934627.5
8778,-1934627.5
8779,-1934627.5
8780,-1933727.5
8781,-1933627.5
8782,-1933577.5
8783,-1933477.5
8784,-1933477.5
8785,-1933377.5
8786,-1933177.5
8787,-1933077.5
8788,-1933027.5
8789,-1932727.5
8790,-1932527.5
8791,-1932602.5
8792,-1932302.5
8793,-1933202.5
8794,-1935077.5
8795,-1934977.5
8796,-1934777.5
8797,-1934852.5
8798,-1934552.5
8799,-1934452.5
8800,-1934602.5
8801,-1934502.5
8802,-1934652.5
8803,-1935552.5
8804,-1935502.5
8805,-1935402.5
8806,-1935852.5
8807,-1935752.5
8808,-1935452.5
8809,-1935352.5
8810,-1935502.5
8811,-1935402.5
8812,-1935552.5
8813,-1935627.5
8814,-1935427.5
8815,-1935327.5
8816,-1935277.5
8817,-1936777.5
8818,-1936927.5
8819,-1936827.5
8820,-1936977.5
8821,-1936577.5
8822,-1956577.5
8823,-1956652.5
8824,-1956452.5
8825,-1956352.5
8826,-1956152.5
8827,-1956227.5
8828,-1976227.5
8829,-1976127.5
8830,-1978940
8831,-1978840
8832,-1978540
8833,-1978615
8834,-1976815
8835,-1976715
8836,-1976515
8837,-1976215
8838,-1975815
8839,-1978515
8840,-1998515
8841,-1998415
8842,-1998415
8843,-1998490
8844,-1998640
8845,-1995040
8846,-1994740
8847,-1993740
8848,-1993690
8849,-1993590
8850,-1993390
8851,-1993465
8852,-1993615
8853,-1993315
8854,-1994365
8855,-1994265
8856,-1994065
8857,-1993965
8858,-1993765
8859,-1993665
8860,-1993465
8861,-1993615
8862,-1993765
8863,-1993465
8864,-1993415
8865,-1993490
8866,-1992990
8867,-1992390
8868,-1992090
8869,-1991990
8870,-1992140
8871,-1992215
8872,-1992165
8873,-1991965
8874,-1991915
8875,-1991815
8876,-1991815
8877,-1991715
8878,-1991665
8879,-1991565
8880,-1991365
8881,-1991265
8882,-1991215
8883,-2011215
8884,-2015902.5
8885,-2015602.5
8886,-2015402.5
8887,-2015302.5
8888,-2015752.5
8889,-2015652.5
8890,-2015052.5
8891,-2014952.5
8892,-2015102.5
8893,-2015002.5
8894,-2015002.5
8895,-2015002.5
8896,-2014802.5
8897,-2014802.5
8898,-2013552.5
8899,-2013627.5
8900,-1993627.5
8901,-1993427.5
8902,-1993027.5
8903,-1992927.5
8904,-1992627.5
8905,-1992327.5
8906,-1992127.5
8907,-1992027.5
8908,-1991827.5
8909,-1991902.5
8910,-1991702.5
8911,-1991602.5
8912,-1991002.5
8913,-1991902.5
8914,-1988302.5
8915,-1988377.5
8916,-1988377.5
8917,-1988077.5
8918,-1988227.5
8919,-1990927.5
8920,-1990877.5
8921,-1990877.5
8922,-1990677.5
8923,-1990577.5
8924,-1990377.5
8925,-1990277.5
8926,-1990077.5
8927,-1990077.5
8928,-1990227.5
8929,-1990227.5
8930,-1989927.5
8931,-2009927.5
8932,-2010077.5
8933,-2010077.5
8934,-2009877.5
8935,-2009777.5
8936,-2009777.5
8937,-2012278
8938,-2012278
8939,-2012278
8940,-2014153
8941,-2013853
8942,-2013253
8943,-2013328
8944,-2013128
8945,-2012928
8946,-2012628
8947,-2012628
8948,-2012578
8949,-2013028
8950,-2012828
8951,-2012728
8952,-2007328
8953,-2007403
8954,-2007203
8955,-2006903
8956,-2006103
8957,-2006003
8958,-2006153
8959,-1998953
8960,-1999103
8961,-1998203
8962,-1998953
8963,-1999103
8964,-1998903
8965,-1998803
8966,-1998953
8967,-1998853
8968,-1998653
8969,-1998553
8970,-1999453
8971,-1999528
8972,-1999328
8973,-1999228
8974,-1998928
8975,-1999378
8976,-1999178
8977,-1998878
8978,-1998578
8979,-1998578
8980,-1998528
8981,-1998428
8982,-1998228
8983,-1997928
8984,-1997728
8985,-1997628
8986,-1997778
8987,-1997478
8988,-1997178
8989,-1996878
8990,-2016878
8991,-2016953
8992,-2017103
8993,-2016803
8994,-2016503
8995,-2016403
8996,-2016553
8997,-2016628
8998,-1996628
8999,-1996703
9000,-1996503
9001,-1996578
9002,-1996178
9003,-1996078
9004,-1995778
9005,-1995778
9006,-1995578
9007,-1995478
9008,-1995628
9009,-1995703
9010,-2015703
9011,-2015603
9012,-2015753
9013,-2015453
9014,-2015253
9015,-2015153
9016,-2015303
9017,-2015203
9018,-2035203
9019,-2035103
9020,-2034103
9021,-2034003
9022,-2033803
9023,-2033803
9024,-2033503
9025,-2033403
9026,-2033203
9027,-2033103
9028,-2033253
9029,-2033153
9030,-2032953
9031,-2032653
9032,-2032453
9033,-2032353
9034,-2032503
9035,-2032403
9036,-2032203
9037,-2032103
9038,-2033978
9039,-2033878
9040,-2034028
9041,-2033928
9042,-2033728
9043,-2033428
9044,-2032928
9045,-2033003
9046,-2033153
9047,-2033053
9048,-2035865.5
9049,-2035115.5
9050,-2035265.5
9051,-2035165.5
9052,-2034865.5
9053,-2034765.5
9054,-2034565.5
9055,-2034465.5
9056,-2033965.5
9057,-2033865.5
9058,-2033665.5
9059,-2032465.5
9060,-2032265.5
9061,-2031515.5
9062,-2031015.5
9063,-2030715.5
9064,-2030315.5
9065,-2030390.5
9066,-2030390.5
9067,-2030465.5
9068,-2030615.5
9069,-2030015.5
9070,-2029715.5
9071,-2029415.5
9072,-2029415.5
9073,-2029215.5
9074,-2028915.5
9075,-2048915.5
9076,-2049215.5
9077,-2049115.5
9078,-2048315.5
9079,-2068315.5
9080,-2068115.5
9081,-2068015.5
9082,-2069515.5
9083,-2069215.5
9084,-2067715.5
9085,-2068165.5
9086,-2068165.5
9087,-2067765.5
9088,-2067565.5
9089,-2064565.5
9090,-2064565.5
9091,-2064465.5
9092,-2064415.5
9093,-2064490.5
9094,-2067303
9095,-2067203
9096,-2067153
9097,-2067228
9098,-2066928
9099,-2066828
9100,-2066528
9101,-2066603
9102,-2067053
9103,-2066953
9104,-2066753
9105,-2066828
9106,-2066528
9107,-2066978
9108,-2067128
9109,-2067028
9110,-2066728
9111,-2066628
9112,-2066778
9113,-2066478
9114,-2066628
9115,-2066528
9116,-2066678
9117,-2066753
9118,-2066703
9119,-2066603
9120,-2066553
9121,-2066453
9122,-2066253
9123,-2066328
9124,-2066128
9125,-2066203
9126,-2069327.5
9127,-2069027.5
9128,-2069177.5
9129,-2069077.5
9130,-2068877.5
9131,-2068877.5
9132,-2068577.5
9133,-2068377.5
9134,-2068327.5
9135,-2068027.5
9136,-2068177.5
9137,-2069077.5
9138,-2068877.5
9139,-2068777.5
9140,-2066977.5
9141,-2066077.5
9142,-2066027.5
9143,-2066102.5
9144,-2066052.5
9145,-2065952.5
9146,-2065652.5
9147,-2065802.5
9148,-2065952.5
9149,-2065852.5
9150,-2064652.5
9151,-2064352.5
9152,-2064502.5
9153,-2064402.5
9154,-2064352.5
9155,-2064427.5
9156,-2064377.5
9157,-2064077.5
9158,-2064527.5
9159,-2064227.5
9160,-2064027.5
9161,-2063727.5
9162,-2063677.5
9163,-2063752.5
9164,-2063552.5
9165,-2063627.5
9166,-2063427.5
9167,-2063502.5
9168,-2063502.5
9169,-2063402.5
9170,-2063352.5
9171,-2063252.5
9172,-2063052.5
9173,-2062952.5
9174,-2063102.5
9175,-2063002.5
9176,-2062952.5
9177,-2063027.5
9178,-2062827.5
9179,-2062527.5
9180,-2062327.5
9181,-2062402.5
9182,-2062352.5
9183,-2062352.5
9184,-2062152.5
9185,-2062052.5
9186,-2061852.5
9187,-2061752.5
9188,-2061552.5
9189,-2061627.5
9190,-2061427.5
9191,-2061327.5
9192,-2061127.5
9193,-2061202.5
9194,-2061002.5
9195,-2061077.5
9196,-2062577.5
9197,-2062477.5
9198,-2062427.5
9199,-2062327.5
9200,-2061827.5
9201,-2061902.5
9202,-2061702.5
9203,-2061702.5
9204,-2061852.5
9205,-2061752.5
9206,-2061352.5
9207,-2062402.5
9208,-2062102.5
9209,-2062002.5
9210,-2062152.5
9211,-2062052.5
9212,-2061302.5
9213,-2060552.5
9214,-2060352.5
9215,-2060252.5
9216,-2060052.5
9217,-2059752.5
9218,-2059552.5
9219,-2059452.5
9220,-2059602.5
9221,-2059202.5
9222,-2058702.5
9223,-2058402.5
9224,-2058202.5
9225,-2058277.5
9226,-2058227.5
9227,-2058302.5
9228,-2058102.5
9229,-2058102.5
9230,-2058052.5
9231,-2057452.5
9232,-2063452.5
9233,-2063152.5
9234,-2062952.5
9235,-2062852.5
9236,-2062802.5
9237,-2063252.5
9238,-2062952.5
9239,-2062052.5
9240,-2061852.5
9241,-2061252.5
9242,-2061402.5
9243,-2061477.5
9244,-2060877.5
9245,-2060777.5
9246,-2060927.5
9247,-2060927.5
9248,-2060727.5
9249,-2060427.5
9250,-2060577.5
9251,-2060477.5
9252,-2060077.5
9253,-2060227.5
9254,-2060377.5
9255,-2060377.5
9256,-2060327.5
9257,-2060227.5
9258,-2060027.5
9259,-2059927.5
9260,-2060077.5
9261,-2059977.5
9262,-2060127.5
9263,-2060727.5
9264,-2060527.5
9265,-2059927.5
9266,-2060227.5
9267,-2060302.5
9268,-2059902.5
9269,-2059802.5
9270,-2059802.5
9271,-2059877.5
9272,-2060027.5
9273,-2060027.5
9274,-2060177.5
9275,-2060252.5
9276,-2060402.5
9277,-2060302.5
9278,-2080302.5
9279,-2080002.5
9280,-2079502.5
9281,-2080852.5
9282,-2081002.5
9283,-2080902.5
9284,-2080602.5
9285,-2080602.5
9286,-2080402.5
9287,-2080302.5
9288,-2080752.5
9289,-2080652.5
9290,-2080802.5
9291,-2080702.5
9292,-2080852.5
9293,-2080752.5
9294,-2081202.5
9295,-2081102.5
9296,-2080802.5
9297,-2060802.5
9298,-2060752.5
9299,-2060752.5
9300,-2060902.5
9301,-2060602.5
9302,-2060402.5
9303,-2060477.5
9304,-2061227.5
9305,-2061227.5
9306,-2061377.5
9307,-2061077.5
9308,-2041077.5
9309,-2040077.5
9310,-2040027.5
9311,-2040102.5
9312,-2039902.5
9313,-2039802.5
9314,-2039502.5
9315,-2039402.5
9316,-2039552.5
9317,-2039452.5
9318,-2039252.5
9319,-2039402.5
9320,-2039202.5
9321,-2039102.5
9322,-2038902.5
9323,-2038602.5
9324,-2038402.5
9325,-2038302.5
9326,-2037802.5
9327,-2037702.5
9328,-2037502.5
9329,-2037502.5
9330,-2037302.5
9331,-2037202.5
9332,-2036802.5
9333,-2035902.5
9334,-2035702.5
9335,-2035777.5
9336,-2035927.5
9337,-2035327.5
9338,-2035127.5
9339,-2055127.5
9340,-2055277.5
9341,-2055177.5
9342,-2054877.5
9343,-2054777.5
9344,-2051777.5
9345,-2052227.5
9346,-2052177.5
9347,-2052252.5
9348,-2051952.5
9349,-2051852.5
9350,-2052002.5
9351,-2052077.5
9352,-2051477.5
9353,-2051377.5
9354,-2051077.5
9355,-2051152.5
9356,-2051302.5
9357,-2050552.5
9358,-2050252.5
9359,-2050327.5
9360,-2050477.5
9361,-2050477.5
9362,-2050277.5
9363,-2050177.5
9364,-2048377.5
9365,-2048452.5
9366,-2049577.5
9367,-2049477.5
9368,-2049627.5
9369,-2049527.5
9370,-2049327.5
9371,-2049227.5
9372,-2049027.5
9373,-2048727.5
9374,-2048527.5
9375,-2048427.5
9376,-2048577.5
9377,-2048477.5
9378,-2048477.5
9379,-2048377.5
9380,-2048177.5
9381,-2047877.5
9382,-2047677.5
9383,-2047577.5
9384,-2047727.5
9385,-2047627.5
9386,-2047327.5
9387,-2046927.5
9388,-2046927.5
9389,-2046827.5
9390,-2046627.5
9391,-2046527.5
9392,-2046327.5
9393,-2046402.5
9394,-2046202.5
9395,-2046102.5
9396,-2047977.5
9397,-2047877.5
9398,-2047677.5
9399,-2047752.5
9400,-2067752.5
9401,-2067752.5
9402,-2067552.5
9403,-2067552.5
9404,-2067252.5
9405,-2067152.5
9406,-2067302.5
9407,-2067202.5
9408,-2067152.5
9409,-2067052.5
9410,-2067202.5
9411,-2067102.5
9412,-2066802.5
9413,-2086802.5
9414,-2084927.5
9415,-2084827.5
9416,-2084627.5
9417,-2084527.5
9418,-2084027.5
9419,-2084027.5
9420,-2083977.5
9421,-2082177.5
9422,-2082127.5
9423,-2082027.5
9424,-2081827.5
9425,-2081827.5
9426,-2081977.5
9427,-2081877.5
9428,-2082327.5
9429,-2082327.5
9430,-2082127.5
9431,-2082202.5
9432,-2082152.5
9433,-2082052.5
9434,-2081652.5
9435,-2081727.5
9436,-2081677.5
9437,-2081577.5
9438,-2080827.5
9439,-2080727.5
9440,-2080677.5
9441,-2080577.5
9442,-2080377.5
9443,-2080452.5
9444,-2080152.5
9445,-2080152.5
9446,-2082965
9447,-2083040
9448,-2082840
9449,-2082740
9450,-2082540
9451,-2082240
9452,-2082390
9453,-2082840
9454,-2082790
9455,-2082865
9456,-2062865
9457,-2062865
9458,-2062465
9459,-2062365
9460,-2062065
9461,-2061965
9462,-2061665
9463,-2061665
9464,-2062265
9465,-2062165
9466,-2060365
9467,-2060265
9468,-2060065
9469,-2060215
9470,-2060165
9471,-2060065
9472,-2060015
9473,-2060090
9474,-2060540
9475,-2060440
9476,-2060440
9477,-2060340
9478,-2060490
9479,-2060390
9480,-2060190
9481,-2060090
9482,-2059790
9483,-2059190
9484,-2059340
9485,-2059240
9486,-2059040
9487,-2058740
9488,-2058890
9489,-2058790
9490,-2058740
9491,-2058440
9492,-2057840
9493,-2057840
9494,-2057840
9495,-2057915
9496,-2057615
9497,-2056715
9498,-2056515
9499,-2056315
9500,-2056465
9501,-2055865
9502,-2055665
9503,-2054665
9504,-2053765
9505,-2053665
9506,-2053365
9507,-2053265
9508,-2053415
9509,-2053315
9510,-2053115
9511,-2053015
9512,-2053465
9513,-2051382
9514,-2051182
9515,-2051082
9516,-2050882
9517,-2050782
9518,-2050182
9519,-2049782
9520,-2049582
9521,-2048982
9522,-2049132
9523,-2048832
9524,-2048632
9525,-2048532
9526,-2048332
9527,-2048332
9528,-2048132
9529,-2048032
9530,-2047832
9531,-2047732
9532,-2047882
9533,-2047482
9534,-2047632
9535,-2047532
9536,-2047332
9537,-2047232
9538,-2047032
9539,-2047107
9540,-2046507
9541,-2046407
9542,-2046557
9543,-2046557
9544,-2046557
9545,-2046457
9546,-2046607
9547,-2046507
9548,-2046007
9549,-2045907
9550,-2043807
9551,-2043707
9552,-2043507
9553,-2043207
9554,-2043357
9555,-2048757
9556,-2048907
9557,-2048807
9558,-2048607
9559,-2048507
9560,-2048207
9561,-2048282
9562,-2048082
9563,-2047782
9564,-2047582
9565,-2047482
9566,-2047282
9567,-2047182
9568,-2046882
9569,-2046582
9570,-2046532
9571,-2046232
9572,-2044432
9573,-2044332
9574,-2043582
9575,-2043482
9576,-2043632
9577,-2043782
9578,-2043932
9579,-2043832
9580,-2043982
9581,-2043882
9582,-2044032
9583,-2043732
9584,-2043882
9585,-2043082
9586,-2042882
9587,-2041982
9588,-2041582
9589,-2041482
9590,-2041282
9591,-2041182
9592,-2040982
9593,-2040882
9594,-2040682
9595,-2040582
9596,-2040282
9597,-2039682
9598,-2039382
9599,-2039832
9600,-2039982
9601,-2040057
9602,-2040207
9603,-2039307
9604,-2036607
9605,-2036507
9606,-2036657
9607,-2036557
9608,-2036257
9609,-2036257
9610,-2036057
9611,-2036057
9612,-2035857
9613,-2035757
9614,-2035457
9615,-2035532
9616,-2035982
9617,-2036432
9618,-2036882
9619,-2036582
9620,-2038457
9621,-2038357
9622,-2038057
9623,-2037657
9624,-2037807
9625,-2037707
9626,-2037307
9627,-2037207
9628,-2037007
9629,-2036707
9630,-2036657
9631,-2036557
9632,-2035807
9633,-2035707
9634,-2035507
9635,-2035407
9636,-2015407
9637,-2013907
9638,-2013907
9639,-2013807
9640,-2013807
9641,-2013882
9642,-2014032
9643,-2013932
9644,-2013132
9645,-2013032
9646,-2012982
9647,-2012882
9648,-2012582
9649,-2012482
9650,-2012482
9651,-2012382
9652,-2012182
9653,-2012082
9654,-2012032
9655,-2010832
9656,-2010982
9657,-2011057
9658,-2011207
9659,-2011207
9660,-2011357
9661,-2011057
9662,-2011207
9663,-2011282
9664,-2011082
9665,-2011157
9666,-2010957
9667,-2010857
9668,-2010657
9669,-2010732
9670,-2011182
9671,-2010782
9672,-2010382
9673,-2010457
9674,-2010607
9675,-2008807
9676,-2008757
9677,-2008657
9678,-2008807
9679,-2008707
9680,-2006907
9681,-2006607
9682,-2006557
9683,-2006457
9684,-2004657
9685,-2004557
9686,-2004707
9687,-2004782
9688,-2004932
9689,-2004832
9690,-2004632
9691,-2004532
9692,-2004232
9693,-2004132
9694,-2004282
9695,-2004357
9696,-2004507
9697,-2004307
9698,-2001907
9699,-2001982
9700,-2001482
9701,-2001182
9702,-2000782
9703,-2000682
9704,-2000482
9705,-2000382
9706,-2000182
9707,-2001682
9708,-2001482
9709,-2001382
9710,-2001182
9711,-2002082
9712,-2009582
9713,-2009482
9714,-2009282
9715,-2009182
9716,-2008982
9717,-2008882
9718,-2008682
9719,-2008382
9720,-2008182
9721,-2008082
9722,-2007682
9723,-2007757
9724,-2007557
9725,-2007457
9726,-2007257
9727,-2007157
9728,-2006957
9729,-2006657
9730,-2006457
9731,-2005857
9732,-2005857
9733,-2004957
9734,-2004757
9735,-2004757
9736,-2004557
9737,-2004457
9738,-2004257
9739,-2003957
9740,-2023957
9741,-2023857
9742,-2020357
9743,-2020257
9744,-2020707
9745,-2021307
9746,-2021457
9747,-2021157
9748,-2020857
9749,-2020757
9750,-2020707
9751,-2020707
9752,-2020507
9753,-2020407
9754,-2020207
9755,-2020107
9756,-2020557
9757,-2020457
9758,-2019457
9759,-2019357
9760,-2039357
9761,-2039257
9762,-2039257
9763,-2039057
9764,-2059057
9765,-2058957
9766,-2058657
9767,-2058557
9768,-2058507
9769,-2058507
9770,-2058507
9771,-2058407
9772,-2058557
9773,-2058457
9774,-2058407
9775,-2058482
9776,-2058632
9777,-2060132
9778,-2080132
9779,-2080032
9780,-2080032
9781,-2079932
9782,-2079932
9783,-2079832
9784,-2079982
9785,-2080057
9786,-2080207
9787,-2080107
9788,-2079907
9789,-2079807
9790,-2080257
9791,-2080157
9792,-2080107
9793,-2080007
9794,-2080157
9795,-2079857
9796,-2079657
9797,-2079557
9798,-2079257
9799,-2079157
9800,-2079307
9801,-2079207
9802,-2079007
9803,-2078907
9804,-2079057
9805,-2079507
9806,-2079307
9807,-2078107
9808,-2077907
9809,-2077807
9810,-2097807
9811,-2097707
9812,-2097657
9813,-2097732
9814,-2098032
9815,-2097132
9816,-2096932
9817,-2097007
9818,-2096807
9819,-2096507
9820,-2096457
9821,-2096357
9822,-2095157
9823,-2095057
9824,-2095207
9825,-2095107
9826,-2094907
9827,-2094807
9828,-2094607
9829,-2095957
9830,-2096107
9831,-2096007
9832,-2096157
9833,-2094357
9834,-2094157
9835,-2094057
9836,-2094207
9837,-2094107
9838,-2093907
9839,-2093907
9840,-2093707
9841,-2093107
9842,-2092607
9843,-2092682
9844,-2092832
9845,-2092832
9846,-2092532
9847,-2092432
9848,-2092382
9849,-2092282
9850,-2092282
9851,-2092182
9852,-2092332
9853,-2092232
9854,-2092232
9855,-2092132
9856,-2091932
9857,-2092007
9858,-2092457
9859,-2092357
9860,-2092307
9861,-2092207
9862,-2091907
9863,-2091807
9864,-2091757
9865,-2091457
9866,-2091407
9867,-2091557
9868,-2091707
9869,-2091607
9870,-2091207
9871,-2091107
9872,-2090907
9873,-2090607
9874,-2090757
9875,-2090657
9876,-2090457
9877,-2090157
9878,-2090307
9879,-2089407
9880,-2088657
9881,-2088732
9882,-2088532
9883,-2088432
9884,-2088582
9885,-2088482
9886,-2068482
9887,-2068382
9888,-2068332
9889,-2067732
9890,-2067532
9891,-2067432
9892,-2067132
9893,-2067032
9894,-2066982
9895,-2086982
9896,-2086782
9897,-2086182
9898,-2085982
9899,-2105982
9900,-2105782
9901,-2105682
9902,-2106132
9903,-2106032
9904,-2105732
9905,-2105632
9906,-2105782
9907,-2105682
9908,-2105482
9909,-2105382
9910,-2105182
9911,-2105082
9912,-2105032
9913,-2104932
9914,-2104932
9915,-2105007
9916,-2104957
9917,-2104957
9918,-2104757
9919,-2104757
9920,-2104457
9921,-2104357
9922,-2104507
9923,-2104107
9924,-2103907
9925,-2103982
9926,-2104132
9927,-2104032
9928,-2110782
9929,-2110482
9930,-2110432
9931,-2110507
9932,-2110657
9933,-2110057
9934,-2111107
9935,-2111182
9936,-2110782
9937,-2110682
9938,-2111807
9939,-2131807
9940,-2131757
9941,-2131657
9942,-2131807
9943,-2131707
9944,-2151707
9945,-2151607
9946,-2151557
9947,-2171557
9948,-2171707
9949,-2171107
9950,-2171057
9951,-2174657
9952,-2174257
9953,-2174157
9954,-2173957
9955,-2174032
9956,-2173632
9957,-2173332
